Port,Protocol,Count
50066,udp,3
58544,udp,6
65233,tcp,9
49543,udp,4
3793,tcp,5
60833,udp,4
917,tcp,3
49368,udp,3
65041,tcp,2
61369,tcp,6
62758,tcp,5
54270,tcp,6
4691,udp,6
56169,udp,10
53919,udp,10
4812,udp,5
56620,tcp,4
50220,udp,8
50539,tcp,5
54385,udp,5
63620,tcp,5
55101,tcp,3
61680,tcp,7
58935,udp,2
49541,udp,4
51445,tcp,4
55584,udp,5
53899,tcp,6
61457,tcp,2
64515,tcp,6
1156,udp,4
1283,udp,6
57466,tcp,4
62368,tcp,7
61575,udp,7
63503,udp,3
65220,udp,5
49483,tcp,2
61589,udp,5
2413,tcp,5
54551,tcp,4
59397,udp,3
61113,udp,3
4871,udp,7
49959,udp,6
55918,udp,2
56191,udp,4
60582,tcp,3
53722,udp,4
1817,udp,7
57167,udp,4
50056,udp,4
63498,tcp,2
52710,udp,4
1353,tcp,1
59105,tcp,5
60242,tcp,7
52781,tcp,4
4722,tcp,5
50916,tcp,8
60413,tcp,6
62287,udp,4
65329,udp,5
64527,tcp,7
53136,udp,6
50325,udp,9
55258,tcp,4
783,udp,2
50572,udp,3
4133,udp,4
59542,tcp,4
51885,udp,6
2286,udp,5
60918,tcp,3
49407,tcp,4
49239,tcp,7
49583,tcp,5
54184,udp,5
61639,tcp,5
3000,udp,5
57977,udp,6
51767,tcp,3
53372,udp,6
2978,udp,5
58559,tcp,6
59349,udp,5
56569,udp,4
51468,udp,4
59617,tcp,7
3557,tcp,3
50837,udp,3
61309,tcp,4
2956,udp,5
62464,tcp,5
3312,udp,5
55743,udp,5
3247,tcp,5
50523,tcp,3
63106,udp,7
3236,tcp,7
61166,tcp,2
1451,udp,4
51412,udp,3
59519,udp,5
62623,udp,5
54778,udp,2
57164,tcp,3
50004,tcp,4
57762,udp,5
2752,tcp,3
62625,udp,7
59110,tcp,3
3968,tcp,2
3109,udp,5
61222,tcp,4
50530,udp,4
60432,udp,6
54970,tcp,7
61942,tcp,6
4013,udp,3
50025,udp,5
60085,tcp,4
49885,udp,5
55668,udp,3
1781,udp,5
53243,udp,6
56439,udp,4
51782,tcp,5
52485,tcp,6
62082,tcp,4
887,tcp,5
42,udp,7
60526,tcp,4
60383,tcp,4
60860,udp,4
4745,tcp,4
50661,udp,5
54611,udp,3
49189,tcp,3
57033,udp,4
59080,tcp,4
3589,tcp,5
60856,udp,7
63,udp,5
64267,tcp,5
55718,tcp,5
581,tcp,11
54589,tcp,3
55997,tcp,9
63262,udp,8
54841,tcp,2
51485,tcp,4
50120,udp,5
57571,tcp,8
63759,tcp,8
52668,udp,4
4566,udp,4
64528,tcp,1
55226,udp,1
977,udp,7
2422,tcp,2
49779,tcp,2
49307,udp,8
56813,tcp,3
62151,udp,4
957,udp,7
54399,tcp,6
64604,udp,9
64071,tcp,5
53711,udp,2
63259,udp,3
50440,udp,5
56007,udp,5
60993,udp,3
49698,udp,5
4701,tcp,7
64188,udp,3
4370,udp,6
50639,udp,5
52191,udp,4
57064,udp,7
57609,tcp,4
59467,udp,3
65387,udp,4
58759,tcp,2
53080,udp,4
61524,tcp,8
50370,tcp,5
4066,tcp,4
61844,tcp,4
4735,udp,3
59182,tcp,5
63101,tcp,3
56971,udp,4
3076,udp,5
924,udp,3
49531,tcp,6
54780,tcp,5
54827,tcp,3
51426,udp,7
53676,udp,10
63155,tcp,4
64838,tcp,5
4335,tcp,3
56975,udp,6
59730,udp,5
61653,udp,4
54423,udp,2
51366,udp,2
3290,tcp,2
57141,udp,3
61898,udp,4
62893,tcp,3
60734,udp,6
194,udp,7
58550,tcp,9
3785,tcp,4
58942,tcp,4
64221,tcp,4
60194,tcp,5
50674,udp,4
505,udp,4
58531,udp,4
3995,udp,4
1790,tcp,4
54730,udp,6
63345,tcp,8
1937,tcp,3
3070,tcp,3
56762,tcp,4
3794,tcp,6
55824,tcp,4
51397,tcp,3
53115,tcp,4
61666,udp,7
60204,tcp,3
49846,tcp,3
59555,udp,3
54907,udp,6
50743,tcp,2
3675,udp,5
1458,tcp,6
58322,udp,5
65503,tcp,4
1907,udp,4
61173,tcp,5
59187,tcp,9
59081,tcp,4
51496,udp,3
50466,tcp,5
54375,udp,7
54797,udp,6
65269,udp,8
56841,udp,4
64469,tcp,4
52014,udp,3
65264,udp,5
51578,udp,2
65176,tcp,5
53715,udp,8
56354,udp,3
62553,udp,5
63217,tcp,4
64860,tcp,4
52921,tcp,3
58438,udp,6
2188,tcp,3
57820,udp,5
3066,tcp,6
64815,udp,2
51221,tcp,5
54212,tcp,6
58887,tcp,6
55929,tcp,6
51547,tcp,4
61504,tcp,3
58573,udp,2
3355,tcp,5
64163,udp,9
4238,tcp,5
56329,tcp,2
54969,udp,6
53654,tcp,3
57746,tcp,4
63428,udp,5
58199,udp,7
59687,tcp,7
55966,tcp,5
51295,tcp,3
51943,udp,3
58016,udp,6
61663,tcp,8
58489,udp,4
61094,tcp,6
64311,udp,6
51233,udp,5
63132,tcp,3
56387,tcp,5
2823,tcp,3
50410,udp,5
64302,tcp,7
53463,udp,3
55442,tcp,4
4741,udp,4
56613,udp,6
53059,udp,6
65100,tcp,5
61593,tcp,4
57966,tcp,9
50435,udp,5
64420,udp,7
59790,tcp,3
63490,udp,4
60486,udp,5
3919,udp,3
52376,tcp,2
64574,tcp,2
62316,udp,8
61036,udp,6
54074,tcp,8
63749,tcp,2
57702,tcp,4
4021,tcp,5
58444,tcp,4
63267,udp,4
64876,tcp,6
3782,udp,4
55521,udp,8
55257,tcp,5
60496,udp,4
60083,udp,5
57756,tcp,5
50119,tcp,5
52458,tcp,8
59132,udp,6
62447,tcp,6
836,tcp,2
49405,udp,7
52737,tcp,6
50343,tcp,2
50060,udp,5
51211,tcp,3
143,udp,4
64962,udp,4
896,tcp,4
1989,tcp,5
64376,udp,7
2281,tcp,3
56436,udp,5
53947,udp,6
3548,tcp,6
49691,udp,5
62162,udp,1
59905,tcp,5
354,tcp,9
58364,tcp,4
52078,tcp,4
49672,udp,4
59345,udp,6
64878,tcp,3
56819,tcp,4
58066,tcp,3
59539,udp,2
50473,tcp,4
52267,tcp,2
3632,tcp,5
49267,udp,4
56716,tcp,6
54545,tcp,4
59783,udp,6
53086,udp,6
63885,tcp,5
54531,udp,6
55117,tcp,8
50329,tcp,4
2849,tcp,6
53748,udp,4
55446,udp,7
53435,udp,9
61981,udp,3
50274,udp,3
2998,udp,4
3976,udp,7
792,tcp,7
56981,tcp,4
65166,tcp,2
53625,udp,2
56990,udp,4
58263,udp,8
57524,udp,6
4098,udp,5
54846,udp,5
51795,udp,8
61344,tcp,8
60981,udp,5
55158,tcp,6
59023,udp,9
57244,udp,2
1910,tcp,3
1115,udp,8
50554,tcp,3
55656,udp,4
52482,tcp,4
1193,udp,7
60740,udp,3
50272,udp,6
52693,udp,3
64573,udp,3
60723,tcp,3
63161,tcp,4
57041,udp,7
3617,udp,7
61615,udp,2
62862,udp,5
60945,tcp,4
59256,tcp,6
59691,tcp,4
53387,tcp,4
1856,udp,6
2062,udp,7
54926,udp,2
51387,udp,4
62799,udp,5
58691,tcp,5
4023,udp,6
62148,udp,7
50901,tcp,7
3944,tcp,13
58557,tcp,4
3346,tcp,6
2521,udp,4
63067,udp,2
56798,tcp,7
60211,udp,3
55601,udp,5
62963,udp,3
63991,udp,11
65428,tcp,3
56564,udp,6
49438,tcp,5
50868,udp,9
62127,tcp,5
3750,udp,3
53086,tcp,8
56705,tcp,8
57359,udp,6
58291,tcp,7
54451,tcp,6
2452,tcp,5
63526,udp,4
49469,udp,7
52022,tcp,5
55388,udp,5
58227,udp,5
2407,tcp,4
58757,udp,5
63965,udp,5
2657,tcp,7
54676,tcp,3
51007,udp,8
58206,udp,7
55220,tcp,4
54080,tcp,10
54200,tcp,4
61082,tcp,5
58482,udp,5
52443,udp,2
61035,tcp,5
57974,udp,4
60432,tcp,5
1706,tcp,7
50496,udp,5
3224,tcp,5
61721,tcp,4
51321,tcp,6
64270,udp,6
62231,udp,6
59233,tcp,6
727,udp,5
52838,tcp,7
58091,udp,5
4164,udp,5
55126,udp,5
58829,udp,6
49505,udp,1
2383,tcp,5
61643,udp,4
52509,udp,3
52217,tcp,3
62481,udp,4
62260,udp,7
61600,tcp,8
1949,udp,3
3365,tcp,7
51976,udp,5
54560,udp,4
49513,tcp,5
57273,udp,3
2753,udp,5
51619,udp,8
64961,udp,6
52393,tcp,6
51807,tcp,4
56789,tcp,2
4667,tcp,4
60982,udp,6
1299,tcp,5
60388,tcp,6
843,tcp,4
52948,tcp,6
57516,udp,7
60207,udp,3
61947,tcp,3
415,tcp,8
2742,udp,7
58003,udp,3
62436,udp,11
58923,udp,6
63264,udp,5
64871,udp,3
49643,tcp,2
59898,tcp,3
52277,udp,3
49439,tcp,4
50790,tcp,4
2526,tcp,7
59400,tcp,7
59340,udp,5
3848,udp,5
979,tcp,5
65124,udp,5
51903,tcp,6
63804,tcp,8
54092,udp,2
61364,tcp,5
50870,udp,8
54832,tcp,5
1311,udp,2
3256,udp,6
1004,tcp,5
65023,udp,6
907,tcp,7
51408,udp,7
63730,tcp,10
61584,udp,2
3305,udp,9
61652,udp,2
57557,tcp,7
51902,tcp,8
53500,tcp,10
826,tcp,4
60937,tcp,4
62176,udp,5
4145,udp,5
60422,udp,7
58646,udp,8
58597,tcp,5
918,udp,3
49624,tcp,6
61055,udp,5
4147,udp,6
63867,udp,7
59026,udp,7
50806,udp,5
56345,tcp,5
2917,udp,1
3006,udp,6
58957,udp,1
51300,tcp,4
4885,udp,11
62808,udp,7
57465,udp,4
3869,udp,4
58046,tcp,5
52082,udp,1
4894,udp,4
59413,tcp,5
59252,udp,5
1022,tcp,5
64884,udp,1
56682,tcp,4
60618,tcp,7
50387,udp,6
55163,udp,4
51764,udp,4
53466,udp,4
4295,udp,5
57625,tcp,6
52477,tcp,7
60322,udp,5
55128,udp,10
3132,udp,7
58162,tcp,4
51636,tcp,3
757,tcp,9
62698,tcp,4
56313,udp,11
61733,udp,4
63665,udp,6
61376,udp,4
49923,tcp,2
2964,tcp,5
55065,udp,5
52035,tcp,5
865,udp,8
3220,udp,3
1570,udp,5
3171,udp,7
50957,tcp,4
64701,tcp,6
55270,udp,4
50848,tcp,7
65316,tcp,9
58100,udp,5
56849,tcp,7
55056,udp,8
52349,tcp,4
63942,tcp,5
3874,udp,5
4907,tcp,5
57301,tcp,2
57249,tcp,7
55313,tcp,5
51197,udp,9
59721,udp,7
572,udp,3
1132,tcp,1
58694,tcp,8
685,udp,4
54233,tcp,5
50621,tcp,3
2290,tcp,3
58293,tcp,7
50174,udp,3
52366,tcp,12
52071,tcp,2
55043,tcp,6
60261,tcp,3
60815,udp,3
50681,udp,6
55843,udp,6
62085,udp,5
59832,tcp,6
503,tcp,3
3150,udp,4
51517,udp,5
58386,tcp,3
55403,udp,4
56542,udp,5
536,tcp,4
55700,tcp,6
51177,udp,5
59167,udp,4
58580,udp,5
51247,udp,2
57160,udp,3
64747,tcp,6
53812,tcp,6
64724,udp,9
50482,tcp,4
56461,tcp,2
60255,udp,8
55845,tcp,5
60249,tcp,7
58341,tcp,6
3217,tcp,3
58134,udp,4
58974,udp,5
1946,udp,2
3745,tcp,5
58239,tcp,4
49576,tcp,4
59921,udp,8
1292,tcp,3
52316,tcp,8
928,udp,5
51113,tcp,5
51237,tcp,5
56875,udp,7
1521,udp,4
54885,udp,3
60158,tcp,5
53186,udp,5
55325,udp,8
59964,udp,4
473,udp,2
62262,tcp,5
52727,udp,3
52132,udp,4
60660,tcp,3
54379,tcp,5
50822,udp,7
55375,udp,5
54209,tcp,2
56409,tcp,4
50928,udp,4
52634,udp,7
55906,tcp,2
52878,tcp,5
61472,tcp,4
63987,udp,8
1025,udp,6
63514,tcp,3
59966,udp,5
55739,udp,6
63929,tcp,3
57856,udp,3
132,udp,4
106,tcp,5
53966,tcp,5
49300,udp,7
55735,udp,2
62894,udp,5
50685,tcp,10
51668,udp,8
2230,tcp,8
4963,tcp,5
63409,udp,5
56186,udp,7
55595,tcp,5
4539,tcp,3
3498,tcp,6
53229,udp,6
54993,tcp,8
64425,udp,7
1380,udp,4
51079,udp,6
53542,udp,5
65128,tcp,6
62196,tcp,5
50308,tcp,4
4774,udp,11
4135,udp,4
51939,tcp,2
53574,tcp,4
54187,tcp,2
53677,udp,6
1551,udp,6
51183,tcp,1
53055,udp,4
64325,tcp,6
61805,udp,4
50034,tcp,3
4092,tcp,6
2501,tcp,6
3483,udp,2
56345,udp,7
59385,udp,4
60495,udp,7
59705,tcp,5
54579,tcp,3
60601,udp,5
2099,tcp,1
63378,tcp,2
49867,tcp,4
60758,tcp,3
64370,udp,5
55064,udp,6
62227,tcp,6
3876,udp,5
54784,udp,7
51006,tcp,7
62788,tcp,7
59266,udp,4
53141,udp,12
53934,udp,4
2975,udp,4
61541,tcp,4
61595,udp,5
59678,tcp,3
61774,udp,2
62338,udp,2
51828,tcp,5
50678,udp,6
52897,tcp,3
58196,udp,4
4169,tcp,6
55727,tcp,4
61166,udp,5
1825,udp,7
4126,tcp,4
61222,udp,2
60363,udp,5
55095,tcp,7
55944,udp,2
51028,tcp,3
50566,udp,9
64000,udp,6
3216,udp,7
59538,udp,5
101,tcp,4
53337,udp,7
50662,udp,6
57902,udp,6
55766,udp,3
560,tcp,2
64194,udp,6
910,tcp,3
57998,tcp,6
59969,tcp,5
3759,tcp,6
62531,tcp,1
57731,tcp,4
3744,tcp,4
50578,udp,4
309,udp,4
49828,udp,4
55113,udp,3
55562,tcp,4
50267,tcp,6
55826,udp,5
2187,udp,2
4159,tcp,9
49269,tcp,4
60347,udp,11
57357,udp,7
50139,tcp,5
1132,udp,3
64531,udp,6
55225,tcp,10
50270,tcp,7
3555,tcp,5
64970,udp,5
2305,tcp,2
57801,udp,3
51871,udp,6
55784,udp,4
57451,udp,4
49240,udp,7
56659,udp,4
3325,tcp,6
56279,udp,8
60476,udp,3
62486,tcp,4
53573,udp,1
1075,udp,7
62099,udp,4
58992,tcp,5
2794,udp,3
58433,udp,5
60361,udp,5
63419,tcp,4
51363,tcp,4
324,tcp,3
56197,tcp,5
543,tcp,5
57020,udp,4
63537,udp,3
62377,tcp,6
52196,tcp,6
53361,tcp,4
811,udp,6
61527,tcp,3
59158,udp,5
54373,udp,3
54356,udp,3
63552,tcp,4
56956,udp,7
61321,udp,2
62951,tcp,3
64029,tcp,5
60176,tcp,5
62107,tcp,6
59405,udp,4
51973,tcp,5
62156,udp,5
4042,udp,3
53045,tcp,5
57153,udp,4
58702,udp,4
55129,tcp,6
54197,udp,7
55168,tcp,2
61482,udp,5
3970,tcp,4
59889,tcp,5
51243,udp,4
62342,tcp,7
1386,tcp,5
62924,tcp,6
62910,udp,4
54654,udp,5
1095,udp,4
4749,tcp,1
55295,udp,6
64405,tcp,5
56743,tcp,4
52053,tcp,9
50187,udp,6
4361,udp,5
4096,udp,7
60312,tcp,3
2010,tcp,5
54114,tcp,4
51678,tcp,11
63769,tcp,6
54603,tcp,3
50774,tcp,6
61172,tcp,4
59457,udp,5
64403,tcp,8
52107,udp,6
4909,udp,2
58380,tcp,2
2795,tcp,6
53480,udp,7
50418,tcp,3
54022,udp,3
55872,tcp,6
60675,tcp,2
3860,udp,2
54519,tcp,6
62763,udp,5
58252,tcp,8
55137,udp,6
58311,tcp,6
53139,tcp,3
56213,udp,5
50110,udp,10
61328,tcp,4
62907,tcp,4
52279,udp,3
62158,udp,9
56046,tcp,2
58965,tcp,8
58195,udp,5
1988,tcp,2
52430,tcp,3
60518,udp,2
52324,tcp,4
1093,tcp,6
65005,udp,4
50243,tcp,3
51322,tcp,3
58192,udp,5
50493,tcp,3
54812,udp,4
56909,udp,5
65516,tcp,2
63204,udp,4
55043,udp,4
61772,udp,6
2081,tcp,4
1711,tcp,6
61977,udp,4
2793,tcp,3
64330,udp,6
50807,udp,5
62526,udp,6
1935,udp,7
50456,tcp,4
63938,tcp,4
54743,udp,3
3199,tcp,6
62852,tcp,7
52124,tcp,9
61565,udp,4
1221,udp,7
60562,udp,3
56290,udp,5
59161,tcp,6
61332,udp,3
2713,udp,4
51022,udp,6
4827,udp,9
53987,udp,5
58357,tcp,5
54509,tcp,8
50848,udp,3
64914,tcp,4
60700,udp,3
525,udp,2
4762,udp,6
56809,udp,3
53169,tcp,6
2568,udp,5
58004,tcp,3
61509,udp,5
55999,udp,4
56640,udp,6
63222,tcp,4
53547,udp,2
53774,tcp,4
52126,tcp,4
49456,tcp,7
2435,tcp,4
54057,udp,6
65046,udp,10
57392,tcp,6
565,tcp,4
53352,udp,4
59556,udp,5
2191,tcp,7
64088,tcp,3
56636,udp,3
57083,tcp,7
58932,udp,5
55976,udp,1
64635,udp,5
58851,tcp,7
53937,udp,5
62041,tcp,3
3702,tcp,6
4815,udp,6
52684,tcp,7
50930,tcp,7
50261,tcp,5
54823,tcp,7
54199,udp,7
3468,udp,10
51133,tcp,5
63543,udp,8
60154,udp,5
52619,udp,7
49447,tcp,4
56503,udp,2
1433,udp,4
160,udp,6
49484,udp,3
53015,tcp,4
60781,udp,5
4050,tcp,4
59323,tcp,5
3546,tcp,4
51993,tcp,4
64068,tcp,3
1616,tcp,1
200,tcp,3
50437,tcp,5
59176,tcp,5
53470,tcp,4
50610,tcp,5
2560,udp,7
569,udp,10
1110,udp,5
59894,tcp,2
60789,tcp,3
58847,udp,5
57461,tcp,8
56048,tcp,7
57464,tcp,5
64461,udp,3
60632,tcp,6
53016,tcp,5
57574,tcp,4
52197,tcp,4
65341,tcp,4
3038,tcp,8
4948,tcp,4
1917,tcp,7
57511,udp,3
55826,tcp,7
63494,tcp,4
3104,tcp,5
52384,tcp,5
3730,udp,5
64518,tcp,7
56536,udp,9
58294,udp,4
65531,udp,4
50630,tcp,5
59673,tcp,7
59863,udp,1
63969,tcp,2
1255,udp,5
58624,udp,7
64052,udp,6
50024,tcp,2
56549,tcp,3
51254,tcp,6
53951,tcp,7
65521,udp,8
57442,tcp,1
59657,tcp,5
59250,tcp,5
56035,tcp,7
58628,tcp,3
52310,udp,4
61363,udp,6
50151,tcp,3
54529,tcp,3
54465,tcp,5
4359,tcp,6
50466,udp,5
1329,udp,5
55055,tcp,5
54180,udp,3
4510,udp,9
56333,tcp,5
63677,udp,3
63306,tcp,2
4188,udp,3
60056,tcp,3
50885,tcp,8
49992,tcp,6
60380,tcp,6
4681,udp,5
52930,tcp,6
60394,udp,3
2426,udp,7
55365,tcp,4
55637,tcp,4
4581,udp,5
59235,tcp,6
60557,tcp,6
60223,tcp,10
57793,udp,3
621,tcp,3
1358,udp,4
4627,udp,4
517,tcp,3
54616,udp,7
4256,tcp,6
50612,udp,7
54553,udp,5
64651,tcp,9
61694,udp,4
3621,udp,6
53040,tcp,4
49168,udp,2
62026,tcp,6
61072,tcp,5
64990,tcp,3
55546,udp,6
55046,tcp,5
1357,tcp,8
58852,tcp,4
52374,tcp,5
2143,udp,3
1770,tcp,5
51376,udp,7
61285,udp,2
53650,tcp,5
54454,udp,9
65089,udp,4
3704,udp,3
54347,tcp,5
60686,udp,6
50614,udp,3
54262,udp,6
62780,tcp,2
57535,udp,4
63323,tcp,4
60001,udp,4
62703,udp,5
64428,tcp,7
51391,tcp,9
1695,udp,4
55308,udp,8
53833,udp,9
62205,tcp,6
57632,tcp,3
50312,tcp,4
3811,tcp,9
52560,udp,13
56710,udp,1
63527,tcp,4
50868,tcp,3
58998,tcp,5
53700,udp,8
4263,udp,3
59590,udp,4
53072,udp,3
52432,tcp,4
53017,udp,10
803,udp,4
62687,tcp,5
53197,udp,2
49969,udp,5
52399,udp,4
59586,tcp,5
3861,udp,1
62111,udp,5
1560,tcp,2
58957,tcp,4
57133,udp,9
1500,udp,4
3871,tcp,2
50268,udp,3
54122,udp,6
63919,udp,4
57501,tcp,9
58503,tcp,5
51254,udp,4
1565,udp,7
52467,tcp,4
57693,udp,4
53971,tcp,3
3297,udp,5
56913,tcp,5
58124,tcp,10
55616,udp,5
59659,udp,5
58648,udp,7
55838,tcp,2
4648,tcp,5
49460,tcp,3
59296,udp,3
64249,tcp,3
1693,udp,3
632,udp,5
57781,tcp,4
55221,udp,6
57296,tcp,4
64541,tcp,4
50937,udp,5
63080,udp,7
57133,tcp,5
49817,tcp,7
58749,tcp,4
50498,udp,5
61587,tcp,4
58490,tcp,9
54250,udp,3
57374,udp,7
58870,udp,4
65359,tcp,8
59773,tcp,7
62998,udp,4
49652,udp,5
59015,tcp,5
49667,udp,5
53490,udp,5
60041,udp,4
54984,tcp,3
3684,udp,5
57573,tcp,4
61466,tcp,9
49312,udp,3
2559,udp,8
59653,tcp,7
64596,tcp,5
50160,tcp,5
459,udp,3
51625,udp,5
52981,udp,7
55090,tcp,11
52336,udp,4
49463,udp,2
62351,udp,5
51062,tcp,6
796,tcp,7
57691,udp,5
2250,tcp,5
1064,tcp,3
58998,udp,7
65215,tcp,7
55694,tcp,5
50861,udp,2
61239,udp,3
57814,tcp,5
61421,tcp,7
64025,udp,3
49249,tcp,5
61362,udp,9
61905,udp,7
60413,udp,8
54957,udp,8
59974,udp,6
63372,tcp,6
57387,udp,7
61629,udp,8
59950,tcp,3
60571,udp,5
62030,tcp,2
3041,tcp,5
56044,tcp,3
50875,udp,2
65106,tcp,6
4352,tcp,5
52785,udp,3
54871,tcp,5
51882,udp,3
2637,udp,3
2470,udp,3
3210,udp,5
52122,tcp,4
61794,udp,7
3898,udp,6
61355,tcp,6
57063,udp,5
57174,udp,2
59279,udp,3
58906,udp,5
60911,udp,7
50724,udp,6
59788,udp,5
3151,udp,4
49530,udp,3
51043,tcp,5
52992,udp,3
50483,tcp,7
64818,tcp,4
2436,udp,4
51507,udp,6
53730,tcp,6
94,udp,2
50336,udp,4
63578,tcp,6
2982,udp,2
62591,tcp,5
63404,udp,5
2559,tcp,4
3508,udp,3
49809,udp,5
56656,tcp,5
56210,udp,8
52452,udp,7
64785,udp,4
55406,udp,11
62345,udp,8
2014,udp,6
778,tcp,8
51136,tcp,6
1806,tcp,3
892,tcp,6
63039,udp,5
51664,udp,4
62342,udp,2
56131,tcp,8
59880,tcp,5
54585,tcp,4
57849,tcp,6
54214,udp,6
4692,tcp,6
60653,tcp,6
55124,udp,8
1941,tcp,5
64131,tcp,7
56756,tcp,4
51542,udp,4
54662,udp,2
3584,udp,2
58462,udp,6
1667,udp,2
59937,tcp,5
51739,tcp,8
1569,udp,2
50163,tcp,7
61553,udp,5
50563,tcp,5
55842,tcp,5
50575,tcp,6
49792,udp,4
2539,udp,5
50111,udp,6
50865,udp,4
53354,tcp,4
4507,udp,3
49605,udp,9
724,udp,3
60614,tcp,2
51838,tcp,3
2386,udp,5
53482,tcp,8
64242,tcp,6
55824,udp,4
53043,udp,4
56078,udp,2
62749,tcp,4
63056,tcp,5
59463,tcp,4
682,udp,6
51383,udp,4
4102,tcp,2
56318,tcp,3
58099,tcp,2
54488,tcp,6
55983,udp,8
61083,tcp,2
52811,udp,5
62908,udp,6
50013,udp,6
49929,udp,2
51305,tcp,5
61632,udp,4
1634,udp,4
835,udp,5
53317,udp,5
50875,tcp,7
56646,udp,3
118,tcp,6
63713,tcp,4
55613,udp,4
50452,tcp,5
54587,udp,5
1160,tcp,4
53718,tcp,6
64599,udp,2
53294,udp,7
3973,udp,4
65128,udp,6
56732,tcp,7
64386,tcp,4
2178,udp,8
57186,tcp,2
61456,udp,6
57651,udp,4
64651,udp,6
58766,udp,6
54535,udp,5
64094,udp,3
55803,tcp,7
63906,tcp,7
3771,tcp,5
56173,udp,3
58792,udp,5
61925,udp,2
52109,udp,3
61242,tcp,8
61286,udp,3
3329,tcp,3
122,tcp,5
1973,tcp,3
562,tcp,6
2970,udp,5
270,udp,7
49225,tcp,3
1410,udp,4
60343,tcp,3
51238,udp,3
56714,udp,6
2764,tcp,1
588,udp,4
56665,tcp,3
62826,udp,3
3748,tcp,4
49783,tcp,4
2526,udp,5
56332,tcp,3
63120,tcp,5
63661,tcp,8
61516,udp,7
1765,udp,6
60749,tcp,3
283,udp,8
1633,tcp,6
49812,udp,6
62311,udp,4
3103,tcp,6
57790,tcp,1
61328,udp,5
662,udp,2
61288,udp,3
51849,udp,4
60871,udp,5
51724,udp,3
65035,tcp,3
1296,tcp,7
52470,udp,5
55953,udp,7
64218,tcp,3
56131,udp,3
365,tcp,3
56561,tcp,4
53765,tcp,4
50439,tcp,4
54243,tcp,7
58580,tcp,8
63156,udp,2
54991,udp,6
57769,tcp,4
58671,udp,3
50887,udp,3
2176,udp,7
65440,udp,4
61443,udp,3
64934,udp,7
62055,udp,4
51919,tcp,3
65257,udp,4
55878,tcp,7
51793,tcp,5
55957,udp,2
60672,udp,4
62428,udp,7
57210,udp,5
2415,udp,7
50432,udp,1
62701,udp,5
60549,udp,4
53618,udp,6
1411,tcp,6
50745,udp,5
63062,udp,5
3921,tcp,5
55552,udp,6
58621,tcp,6
54141,udp,3
65034,tcp,2
55638,udp,5
53107,udp,6
63408,tcp,7
63326,udp,7
65168,tcp,5
62279,udp,6
57551,udp,5
64615,udp,2
58008,udp,4
1456,udp,2
4914,udp,7
60091,tcp,4
55961,tcp,7
734,udp,6
737,udp,1
59929,tcp,8
4041,udp,4
1389,tcp,2
61093,udp,6
63529,tcp,8
52874,udp,2
59648,udp,7
54272,udp,3
3004,tcp,6
61315,udp,5
65478,tcp,7
62584,udp,4
55976,tcp,3
4604,udp,5
53100,tcp,4
49899,udp,2
59717,udp,2
63674,udp,3
4459,udp,4
53549,tcp,6
53592,udp,5
52781,udp,2
63098,tcp,5
60466,udp,5
59625,udp,10
54498,tcp,4
61048,tcp,2
52259,udp,4
3379,udp,9
50166,tcp,6
54486,udp,6
49958,udp,9
1724,udp,7
50263,udp,6
49860,udp,7
59881,tcp,6
2291,udp,4
51975,tcp,5
59280,tcp,8
52853,tcp,7
2952,tcp,8
54240,udp,5
52629,udp,5
61873,tcp,3
58686,udp,3
63957,tcp,5
57773,udp,4
57460,tcp,4
65274,udp,6
60528,udp,4
52638,udp,7
64264,tcp,2
4009,udp,3
61277,udp,4
724,tcp,4
49434,tcp,6
541,tcp,3
62012,tcp,6
3831,tcp,6
4465,udp,5
63664,udp,7
60483,tcp,1
53762,udp,8
63468,udp,3
61685,tcp,7
53796,udp,4
1338,tcp,5
60162,tcp,7
61130,tcp,5
56355,tcp,7
1920,udp,2
3653,tcp,8
61973,udp,3
4720,tcp,3
4047,udp,4
63193,udp,3
60163,udp,7
1721,udp,8
40,udp,5
55992,udp,3
60979,udp,4
63795,tcp,5
3031,tcp,5
4058,udp,2
65293,udp,6
55710,udp,6
4719,tcp,4
52386,tcp,7
57888,udp,5
57610,tcp,4
49566,tcp,5
61072,udp,4
972,tcp,4
4508,udp,5
51884,udp,4
62339,tcp,7
52809,udp,4
2258,tcp,5
51261,tcp,2
64088,udp,7
58483,udp,7
56005,tcp,5
63305,udp,5
65354,udp,4
50135,udp,3
52812,udp,2
64954,tcp,3
56794,udp,6
62650,tcp,5
50972,udp,6
61807,tcp,3
1231,tcp,2
51927,udp,7
63199,udp,3
49377,tcp,4
60687,udp,6
3878,tcp,6
2170,udp,5
65217,udp,3
55619,tcp,7
60959,udp,5
56498,tcp,5
1955,tcp,6
60626,udp,5
61474,tcp,3
51850,tcp,7
51677,udp,8
62132,tcp,2
615,udp,7
53669,tcp,8
59462,tcp,1
2274,tcp,2
52636,udp,3
61744,udp,5
50566,tcp,7
60945,udp,6
4611,udp,5
63851,tcp,4
63091,udp,6
64826,udp,3
60651,tcp,5
49688,udp,6
2428,tcp,6
58479,udp,3
143,tcp,6
59827,udp,4
59654,tcp,5
62313,udp,3
60665,udp,5
51359,tcp,3
65215,udp,2
56621,tcp,4
58567,udp,5
58154,udp,5
